EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 01-01-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : humidity in 1 %
23-27 Q_HU : Quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SPAIN, VALENCIA (STAID: 237).
Blended and updated with sources: 101026 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
101026,19590708,   78,    0
101026,19590709,   75,    0
101026,19590710,   78,    0
101026,19590711,   74,    0
101026,19590712,   74,    0
101026,19590713,   80,    0
101026,19590714,   76,    0
101026,19590715,   78,    0
101026,19590716,   79,    0
101026,19590717,   76,    0
101026,19590718,   73,    0
101026,19590719,   74,    0
101026,19590720,   66,    0
101026,19590721,   62,    0
101026,19590722,   71,    0
101026,19590723,   57,    0
101026,19590724,   73,    0
101026,19590725,   77,    0
101026,19590726,   69,    0
101026,19590727,   66,    0
101026,19590728,   84,    0
101026,19590729,   80,    0
101026,19590730,   67,    0
101026,19590731,   61,    0
101026,19590801,   75,    0
101026,19590802,   72,    0
101026,19590803,   72,    0
101026,19590804,   70,    0
101026,19590805,   74,    0
101026,19590806,   67,    0
101026,19590807,   72,    0
101026,19590808,   72,    0
101026,19590809,   77,    0
101026,19590810,   54,    0
101026,19590811,   48,    0
101026,19590812,   59,    0
101026,19590813,   77,    0
101026,19590814,   76,    0
101026,19590815,   72,    0
101026,19590816,   78,    0
101026,19590817,   78,    0
101026,19590818,   76,    0
101026,19590819,   72,    0
101026,19590820,   74,    0
101026,19590821,   77,    0
101026,19590822,   67,    0
101026,19590823,   65,    0
101026,19590824,   58,    0
101026,19590825,   63,    0
101026,19590826,   71,    0
101026,19590827,   73,    0
101026,19590828,   78,    0
101026,19590829,   64,    0
101026,19590830,   58,    0
101026,19590831,   76,    0
101026,19590901,   80,    0
101026,19590902,   76,    0
101026,19590903,   79,    0
101026,19590904,   76,    0
101026,19590905,   70,    0
101026,19590906,   54,    0
101026,19590907,   63,    0
101026,19590908,   81,    0
101026,19590909,   82,    0
101026,19590910,   80,    0
101026,19590911,   80,    0
101026,19590912,   82,    0
101026,19590913,   82,    0
101026,19590914,   80,    0
101026,19590915,   83,    0
101026,19590916,   81,    0
101026,19590917,   69,    0
101026,19590918,   69,    0
101026,19590919,   86,    0
101026,19590920,   86,    0
101026,19590921,   85,    0
101026,19590922,   86,    0
101026,19590923,   87,    0
101026,19590924,   84,    0
101026,19590925,   78,    0
101026,19590926,   75,    0
101026,19590927,   87,    0
101026,19590928,   87,    0
101026,19590929,   88,    0
101026,19590930,   76,    0
101026,19591001,   78,    0
101026,19591002,   92,    0
101026,19591003,   86,    0
101026,19591004,   82,    0
101026,19591005,   86,    0
101026,19591006,   86,    0
101026,19591007,   82,    0
101026,19591008,   85,    0
101026,19591009,   88,    0
101026,19591010,   53,    0
101026,19591011,   63,    0
101026,19591012,   72,    0
101026,19591013,   80,    0
101026,19591014,   77,    0
101026,19591015,   80,    0
101026,19591016,   90,    0
101026,19591017,   72,    0
101026,19591018,   75,    0
101026,19591019,   69,    0
101026,19591020,   51,    0
101026,19591021,   57,    0
101026,19591022,   82,    0
101026,19591023,   78,    0
101026,19591024,   84,    0
101026,19591025,   80,    0
101026,19591026,   88,    0
101026,19591027,   78,    0
101026,19591028,   53,    0
101026,19591029,   45,    0
101026,19591030,   37,    0
101026,19591031,   59,    0
101026,19591101,   65,    0
101026,19591102,   80,    0
101026,19591103,   81,    0
101026,19591104,   79,    0
101026,19591105,   78,    0
101026,19591106,   73,    0
101026,19591107,   84,    0
101026,19591108,   82,    0
101026,19591109,   76,    0
101026,19591110,   64,    0
101026,19591111,   60,    0
101026,19591112,   62,    0
101026,19591113,   50,    0
101026,19591114,   58,    0
101026,19591115,   49,    0
101026,19591116,   62,    0
101026,19591117,   77,    0
101026,19591118,   56,    0
101026,19591119,   72,    0
101026,19591120,   83,    0
101026,19591121,   86,    0
101026,19591122,   69,    0
101026,19591123,   84,    0
101026,19591124,   76,    0
101026,19591125,   76,    0
101026,19591126,   80,    0
101026,19591127,   74,    0
101026,19591128,   84,    0
101026,19591129,   76,    0
101026,19591130,   56,    0
101026,19591201,   54,    0
101026,19591202,   50,    0
101026,19591203,   62,    0
101026,19591204,   42,    0
101026,19591205,   46,    0
101026,19591206,   60,    0
101026,19591207,   63,    0
101026,19591208,   55,    0
101026,19591209,   63,    0
101026,19591210,   62,    0
101026,19591211,   61,    0
101026,19591212,   66,    0
101026,19591213,   50,    0
101026,19591214,   58,    0
101026,19591215,   74,    0
101026,19591216,   74,    0
101026,19591217,   70,    0
101026,19591218,   59,    0
101026,19591219,   53,    0
101026,19591220,   57,    0
101026,19591221,   55,    0
101026,19591222,   60,    0
101026,19591223,   55,    0
101026,19591224,   46,    0
101026,19591225,   59,    0
101026,19591226,   58,    0
101026,19591227,   52,    0
101026,19591228,   46,    0
101026,19591229,   54,    0
101026,19591230,   62,    0
101026,19591231,   76,    0
101026,19600101,   46,    0
101026,19600102,   57,    0
101026,19600103,   58,    0
101026,19600104,   68,    0
101026,19600105,   88,    0
101026,19600106,   95,    0
101026,19600107,   88,    0
101026,19600108,   82,    0
101026,19600109,   79,    0
101026,19600110,   84,    0
101026,19600111,   93,    0
101026,19600112,   56,    0
101026,19600113,   42,    0
101026,19600114,   56,    0
101026,19600115,   42,    0
101026,19600116,   56,    0
101026,19600117,   48,    0
101026,19600118,   47,    0
101026,19600119,   59,    0
101026,19600120,   64,    0
101026,19600121,   82,    0
101026,19600122,   63,    0
101026,19600123,   48,    0
101026,19600124,   46,    0
101026,19600125,   58,    0
101026,19600126,   68,    0
101026,19600127,   94,    0
101026,19600128,   64,    0
101026,19600129,   76,    0
101026,19600130,   72,    0
101026,19600131,   64,    0
101026,19600201,   60,    0
101026,19600202,   72,    0
101026,19600203,   70,    0
101026,19600204,   62,    0
101026,19600205,   59,    0
101026,19600206,   84,    0
101026,19600207,   57,    0
101026,19600208,   80,    0
101026,19600209,   93,    0
101026,19600210,   80,    0
101026,19600211,   93,    0
101026,19600212,   60,    0
101026,19600213,   62,    0
101026,19600214,   84,    0
101026,19600215,   88,    0
101026,19600216,   87,    0
101026,19600217,   64,    0
101026,19600218,   56,    0
101026,19600219,   54,    0
101026,19600220,   63,    0
101026,19600221,   86,    0
101026,19600222,   64,    0
101026,19600223,   48,    0
101026,19600224,   61,    0
101026,19600225,   59,    0
101026,19600226,   61,    0
101026,19600227,   66,    0
101026,19600228,   73,    0
101026,19600229,   63,    0
101026,19600301,   55,    0
101026,19600302,   50,    0
101026,19600303,   39,    0
101026,19600304,   40,    0
101026,19600305,   64,    0
101026,19600306,   88,    0
101026,19600307,   81,    0
101026,19600308,   78,    0
101026,19600309,   65,    0
101026,19600310,   64,    0
101026,19600311,   49,    0
101026,19600312,   56,    0
101026,19600313,   51,    0
101026,19600314,   55,    0
101026,19600315,   54,    0
101026,19600316,   43,    0
101026,19600317,   52,    0
101026,19600318,   54,    0
101026,19600319,   76,    0
101026,19600320,   83,    0
101026,19600321,   80,    0
101026,19600322,   73,    0
101026,19600323,   83,    0
101026,19600324,   94,    0
101026,19600325,   83,    0
101026,19600326,   71,    0
101026,19600327,   75,    0
101026,19600328,   54,    0
101026,19600329,   51,    0
101026,19600330,   47,    0
101026,19600331,   54,    0
101026,19600401,   49,    0
101026,19600402,   62,    0
101026,19600403,   44,    0
101026,19600404,   50,    0
101026,19600405,   80,    0
101026,19600406,   79,    0
101026,19600407,   85,    0
101026,19600408,   83,    0
101026,19600409,   75,    0
101026,19600410,   70,    0
101026,19600411,   68,    0
101026,19600412,   36,    0
101026,19600413,   42,    0
101026,19600414,   52,    0
101026,19600415,   67,    0
101026,19600416,   69,    0
101026,19600417,   34,    0
101026,19600418,   35,    0
101026,19600419,   64,    0
101026,19600420,   64,    0
101026,19600421,   64,    0
101026,19600422,   60,    0
101026,19600423,   65,    0
101026,19600424,   60,    0
101026,19600425,   63,    0
101026,19600426,   70,    0
101026,19600427,   81,    0
101026,19600428,   80,    0
101026,19600429,   73,    0
101026,19600430,   59,    0
101026,19600501,   83,    0
101026,19600502,   64,    0
101026,19600503,   64,    0
101026,19600504,   59,    0
101026,19600505,   46,    0
101026,19600506,   55,    0
101026,19600507,   60,    0
101026,19600508,   66,    0
101026,19600509,   77,    0
101026,19600510,   65,    0
101026,19600511,   76,    0
101026,19600512,   64,    0
101026,19600513,   64,    0
101026,19600514,   84,    0
101026,19600515,   84,    0
101026,19600516,   82,    0
101026,19600517,   86,    0
101026,19600518,   58,    0
101026,19600519,   51,    0
101026,19600520,   50,    0
101026,19600521,   65,    0
101026,19600522,   74,    0
101026,19600523,   79,    0
101026,19600524,   79,    0
101026,19600525,   70,    0
101026,19600526,   69,    0
101026,19600527,   69,    0
101026,19600528,   62,    0
101026,19600529,   70,    0
101026,19600530,   75,    0
101026,19600531,   81,    0
101026,19600601,   72,    0
101026,19600602,   67,    0
101026,19600603,   69,    0
101026,19600604,   74,    0
101026,19600605,   77,    0
101026,19600606,   81,    0
101026,19600607,   90,    0
101026,19600608,   84,    0
101026,19600609,   78,    0
101026,19600610,   80,    0
101026,19600611,   81,    0
101026,19600612,   79,    0
101026,19600613,   76,    0
101026,19600614,   78,    0
101026,19600615,   82,    0
101026,19600616,   77,    0
101026,19600617,   74,    0
101026,19600618,   74,    0
101026,19600619,   66,    0
101026,19600620,   58,    0
101026,19600621,   65,    0
101026,19600622,   74,    0
101026,19600623,   76,    0
101026,19600624,   74,    0
101026,19600625,   62,    0
101026,19600626,   66,    0
101026,19600627,   64,    0
101026,19600628,   71,    0
101026,19600629,   64,    0
101026,19600630,   76,    0
101026,19600701,   78,    0
101026,19600702,   79,    0
101026,19600703,   71,    0
101026,19600704,   61,    0
101026,19600705,   67,    0
101026,19600706,   74,    0
101026,19600707,   80,    0
101026,19600708,   70,    0
101026,19600709,   72,    0
101026,19600710,   72,    0
101026,19600711,   79,    0
101026,19600712,   74,    0
101026,19600713,   75,    0
101026,19600714,   80,    0
101026,19600715,   80,    0
101026,19600716,   69,    0
101026,19600717,   77,    0
101026,19600718,   85,    0
101026,19600719,   79,    0
101026,19600720,   73,    0
101026,19600721,   73,    0
101026,19600722,   77,    0
101026,19600723,   73,    0
101026,19600724,   70,    0
101026,19600725,   76,    0
101026,19600726,   79,    0
101026,19600727,   72,    0
101026,19600728,   78,    0
101026,19600729,   80,    0
101026,19600730,   76,    0
101026,19600731,   69,    0
101026,19600801,   71,    0
101026,19600802,   79,    0
101026,19600803,   74,    0
101026,19600804,   76,    0
101026,19600805,   53,    0
101026,19600806,   72,    0
101026,19600807,   77,    0
101026,19600808,   54,    0
101026,19600809,   72,    0
101026,19600810,   81,    0
101026,19600811,   63,    0
101026,19600812,   38,    0
101026,19600813,   56,    0
101026,19600814,   65,    0
101026,19600815,   75,    0
101026,19600816,   79,    0
101026,19600817,   73,    0
101026,19600818,   54,    0
101026,19600819,   50,    0
101026,19600820,   72,    0
101026,19600821,   70,    0
101026,19600822,   76,    0
101026,19600823,   77,    0
101026,19600824,   80,    0
101026,19600825,   79,    0
101026,19600826,   83,    0
101026,19600827,   82,    0
101026,19600828,   75,    0
101026,19600829,   84,    0
101026,19600830,   80,    0
101026,19600831,   78,    0
101026,19600901,   76,    0
101026,19600902,   80,    0
101026,19600903,   82,    0
101026,19600904,   82,    0
101026,19600905,   55,    0
101026,19600906,   47,    0
101026,19600907,   62,    0
101026,19600908,   66,    0
101026,19600909,   74,    0
101026,19600910,   77,    0
101026,19600911,   74,    0
101026,19600912,   78,    0
101026,19600913,   76,    0
101026,19600914,   78,    0
101026,19600915,   61,    0
101026,19600916,   40,    0
101026,19600917,   42,    0
101026,19600918,   52,    0
101026,19600919,   61,    0
101026,19600920,   65,    0
101026,19600921,   62,    0
101026,19600922,   75,    0
101026,19600923,   79,    0
101026,19600924,   76,    0
101026,19600925,   76,    0
101026,19600926,   61,    0
101026,19600927,   43,    0
101026,19600928,   38,    0
101026,19600929,   51,    0
101026,19600930,   53,    0
101026,19601001,   45,    0
101026,19601002,   75,    0
101026,19601003,   80,    0
101026,19601004,   54,    0
101026,19601005,   60,    0
101026,19601006,   56,    0
101026,19601007,   52,    0
101026,19601008,   52,    0
101026,19601009,   43,    0
101026,19601010,   39,    0
101026,19601011,   39,    0
101026,19601012,   50,    0
101026,19601013,   77,    0
101026,19601014,   70,    0
101026,19601015,   48,    0
101026,19601016,   59,    0
101026,19601017,   54,    0
101026,19601018,   66,    0
101026,19601019,   71,    0
101026,19601020,   57,    0
101026,19601021,   63,    0
101026,19601022,   90,    0
101026,19601023,   71,    0
101026,19601024,   59,    0
101026,19601025,   64,    0
101026,19601026,   56,    0
101026,19601027,   78,    0
101026,19601028,   85,    0
101026,19601029,   51,    0
101026,19601030,   68,    0
101026,19601031,   64,    0
101026,19601101,   58,    0
101026,19601102,   68,    0
101026,19601103,   64,    0
101026,19601104,   69,    0
101026,19601105,   59,    0
101026,19601106,   47,    0
101026,19601107,   62,    0
101026,19601108,   83,    0
101026,19601109,   70,    0
101026,19601110,   70,    0
101026,19601111,   66,    0
101026,19601112,   47,    0
101026,19601113,   53,    0
101026,19601114,   54,    0
101026,19601115,   56,    0
101026,19601116,   44,    0
101026,19601117,   52,    0
101026,19601118,   76,    0
101026,19601119,   74,    0
101026,19601120,   79,    0
101026,19601121,   82,    0
101026,19601122,   56,    0
101026,19601123,   50,    0
101026,19601124,   58,    0
