EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 01-01-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : cloud cover in oktas
23-27 Q_CC : Quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SPAIN, VALENCIA (STAID: 237).
Blended and updated with sources: 101025 908285 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
101025,19510718,    3,    0
101025,19510719,    3,    0
101025,19510720,    0,    0
101025,19510721,    0,    0
101025,19510722,    3,    0
101025,19510723,    5,    0
101025,19510724,    6,    0
101025,19510725,    7,    0
101025,19510726,    3,    0
101025,19510727,    0,    0
101025,19510728,    1,    0
101025,19510729,    2,    0
101025,19510730,    6,    0
101025,19510731,    6,    0
101025,19510801,    4,    0
101025,19510802,    8,    0
101025,19510803,    1,    0
101025,19510804,    3,    0
101025,19510805,    6,    0
101025,19510806,    7,    0
101025,19510807,    8,    0
101025,19510808,    2,    0
101025,19510809,    6,    0
101025,19510810,    4,    0
101025,19510811,    1,    0
101025,19510812,    4,    0
101025,19510813,    7,    0
101025,19510814,    4,    0
101025,19510815,    4,    0
101025,19510816,    4,    0
101025,19510817,    4,    0
101025,19510818,    2,    0
101025,19510819,    0,    0
101025,19510820,    4,    0
101025,19510821,    3,    0
101025,19510822,    0,    0
101025,19510823,    4,    0
101025,19510824,    5,    0
101025,19510825,    7,    0
101025,19510826,    0,    0
101025,19510827,    3,    0
101025,19510828,    2,    0
101025,19510829,    2,    0
101025,19510830,    2,    0
101025,19510831,    1,    0
101025,19510901,    2,    0
101025,19510902,    4,    0
101025,19510903,    5,    0
101025,19510904,    6,    0
101025,19510905,    3,    0
101025,19510906,    4,    0
101025,19510907,    5,    0
101025,19510908,    6,    0
101025,19510909,    2,    0
101025,19510910,    6,    0
101025,19510911,    8,    0
101025,19510912,    8,    0
101025,19510913,    6,    0
101025,19510914,    6,    0
101025,19510915,    0,    0
101025,19510916,    1,    0
101025,19510917,    1,    0
101025,19510918,    2,    0
101025,19510919,    2,    0
101025,19510920,    1,    0
101025,19510921,    1,    0
101025,19510922,    6,    0
101025,19510923,    7,    0
101025,19510924,    4,    0
101025,19510925,    6,    0
101025,19510926,    1,    0
101025,19510927,    1,    0
101025,19510928,    1,    0
101025,19510929,    3,    0
101025,19510930,    6,    0
101025,19511001,    6,    0
101025,19511002,    7,    0
101025,19511003,    8,    0
101025,19511004,    7,    0
101025,19511005,    3,    0
101025,19511006,    4,    0
101025,19511007,    0,    0
101025,19511008,    5,    0
101025,19511009,    6,    0
101025,19511010,    3,    0
101025,19511011,    7,    0
101025,19511012,    7,    0
101025,19511013,    8,    0
101025,19511014,    5,    0
101025,19511015,    7,    0
101025,19511016,    4,    0
101025,19511017,    8,    0
101025,19511018,    7,    0
101025,19511019,    6,    0
101025,19511020,    8,    0
101025,19511021,    8,    0
101025,19511022,    5,    0
101025,19511023,    4,    0
101025,19511024,    2,    0
101025,19511025,    1,    0
101025,19511026,    4,    0
101025,19511027,    6,    0
101025,19511028,    3,    0
101025,19511029,    2,    0
101025,19511030,    8,    0
101025,19511031,    5,    0
101025,19511101,    4,    0
101025,19511102,    1,    0
101025,19511103,    4,    0
101025,19511104,    5,    0
101025,19511105,    7,    0
101025,19511106,    5,    0
101025,19511107,    5,    0
101025,19511108,    4,    0
101025,19511109,    6,    0
101025,19511110,    6,    0
101025,19511111,    6,    0
101025,19511112,    4,    0
101025,19511113,    3,    0
101025,19511114,    1,    0
101025,19511115,    0,    0
101025,19511116,    7,    0
101025,19511117,    8,    0
101025,19511118,    7,    0
101025,19511119,    8,    0
101025,19511120,    5,    0
101025,19511121,    5,    0
101025,19511122,    7,    0
101025,19511123,    4,    0
101025,19511124,    0,    0
101025,19511125,    4,    0
101025,19511126,    4,    0
101025,19511127,    8,    0
101025,19511128,    8,    0
101025,19511129,    1,    0
101025,19511130,    1,    0
101025,19511201,    5,    0
101025,19511202,    0,    0
101025,19511203,    2,    0
101025,19511204,    1,    0
101025,19511205,    1,    0
101025,19511206,    3,    0
101025,19511207,    0,    0
101025,19511208,    2,    0
101025,19511209,    7,    0
101025,19511210,    6,    0
101025,19511211,    3,    0
101025,19511212,    7,    0
101025,19511213,    8,    0
101025,19511214,    7,    0
101025,19511215,    2,    0
101025,19511216,    7,    0
101025,19511217,    8,    0
101025,19511218,    8,    0
101025,19511219,    8,    0
101025,19511220,    8,    0
101025,19511221,    8,    0
101025,19511222,    8,    0
101025,19511223,    8,    0
101025,19511224,    5,    0
101025,19511225,    5,    0
101025,19511226,    1,    0
101025,19511227,    4,    0
101025,19511228,    5,    0
101025,19511229,    1,    0
101025,19511230,    2,    0
101025,19511231,    0,    0
101025,19520101,    1,    0
101025,19520102,    4,    0
101025,19520103,    1,    0
101025,19520104,    0,    0
101025,19520105,    3,    0
101025,19520106,    0,    0
101025,19520107,    3,    0
101025,19520108,    0,    0
101025,19520109,    0,    0
101025,19520110,    3,    0
101025,19520111,    5,    0
101025,19520112,    7,    0
101025,19520113,    2,    0
101025,19520114,    3,    0
101025,19520115,    1,    0
101025,19520116,    7,    0
101025,19520117,    1,    0
101025,19520118,    3,    0
101025,19520119,    4,    0
101025,19520120,    7,    0
101025,19520121,    8,    0
101025,19520122,    8,    0
101025,19520123,    5,    0
101025,19520124,    3,    0
101025,19520125,    3,    0
101025,19520126,    7,    0
101025,19520127,    8,    0
101025,19520128,    4,    0
101025,19520129,    7,    0
101025,19520130,    3,    0
101025,19520131,    7,    0
101025,19520201,    5,    0
101025,19520202,    5,    0
101025,19520203,    4,    0
101025,19520204,    2,    0
101025,19520205,    1,    0
101025,19520206,    1,    0
101025,19520207,    1,    0
101025,19520208,    2,    0
101025,19520209,    1,    0
101025,19520210,    1,    0
101025,19520211,    2,    0
101025,19520212,    6,    0
101025,19520213,    8,    0
101025,19520214,    2,    0
101025,19520215,    3,    0
101025,19520216,    0,    0
101025,19520217,    0,    0
101025,19520218,    8,    0
101025,19520219,    7,    0
101025,19520220,    1,    0
101025,19520221,    5,    0
101025,19520222,    8,    0
101025,19520223,    6,    0
101025,19520224,    2,    0
101025,19520225,    8,    0
101025,19520226,    3,    0
101025,19520227,    1,    0
101025,19520228,    0,    0
101025,19520229,    0,    0
101025,19520301,    0,    0
101025,19520302,    7,    0
101025,19520303,    6,    0
101025,19520304,    1,    0
101025,19520305,    3,    0
101025,19520306,    6,    0
101025,19520307,    7,    0
101025,19520308,    7,    0
101025,19520309,    8,    0
101025,19520310,    6,    0
101025,19520311,    8,    0
101025,19520312,    7,    0
101025,19520313,    1,    0
101025,19520314,    7,    0
101025,19520315,    8,    0
101025,19520316,    7,    0
101025,19520317,    3,    0
101025,19520318,    7,    0
101025,19520319,    7,    0
101025,19520320,    3,    0
101025,19520321,    5,    0
101025,19520322,    1,    0
101025,19520323,    1,    0
101025,19520324,    7,    0
101025,19520325,    3,    0
101025,19520326,    5,    0
101025,19520327,    8,    0
101025,19520328,    8,    0
101025,19520329,    7,    0
101025,19520330,    7,    0
101025,19520331,    4,    0
101025,19520401,    7,    0
101025,19520402,    5,    0
101025,19520403,    7,    0
101025,19520404,    0,    0
101025,19520405,    3,    0
101025,19520406,    4,    0
101025,19520407,    1,    0
101025,19520408,    7,    0
101025,19520409,    8,    0
101025,19520410,    4,    0
101025,19520411,    8,    0
101025,19520412,    4,    0
101025,19520413,    8,    0
101025,19520414,    8,    0
101025,19520415,    7,    0
101025,19520416,    3,    0
101025,19520417,    0,    0
101025,19520418,    0,    0
101025,19520419,    1,    0
101025,19520420,    4,    0
101025,19520421,    0,    0
101025,19520422,    6,    0
101025,19520423,    8,    0
101025,19520424,    1,    0
101025,19520425,    1,    0
101025,19520426,    7,    0
101025,19520427,    6,    0
101025,19520428,    4,    0
101025,19520429,    8,    0
101025,19520430,    6,    0
101025,19520501,    6,    0
101025,19520502,    6,    0
101025,19520503,    7,    0
101025,19520504,    7,    0
101025,19520505,    8,    0
101025,19520506,    1,    0
101025,19520507,    8,    0
101025,19520508,    5,    0
101025,19520509,    3,    0
101025,19520510,    4,    0
101025,19520511,    3,    0
101025,19520512,    1,    0
101025,19520513,    3,    0
101025,19520514,    7,    0
101025,19520515,    2,    0
101025,19520516,    7,    0
101025,19520517,    7,    0
101025,19520518,    1,    0
101025,19520519,    4,    0
101025,19520520,    5,    0
101025,19520521,    3,    0
101025,19520522,    7,    0
101025,19520523,    6,    0
101025,19520524,    4,    0
101025,19520525,    1,    0
101025,19520526,    6,    0
101025,19520527,    6,    0
101025,19520528,    6,    0
101025,19520529,    5,    0
101025,19520530,    2,    0
101025,19520531,    7,    0
101025,19520601,    4,    0
101025,19520602,    5,    0
101025,19520603,    6,    0
101025,19520604,    3,    0
101025,19520605,    3,    0
101025,19520606,    3,    0
101025,19520607,    4,    0
101025,19520608,    5,    0
101025,19520609,    8,    0
101025,19520610,    7,    0
101025,19520611,    7,    0
101025,19520612,    2,    0
101025,19520613,    3,    0
101025,19520614,    4,    0
101025,19520615,    3,    0
101025,19520616,    2,    0
101025,19520617,    6,    0
101025,19520618,    3,    0
101025,19520619,    4,    0
101025,19520620,    4,    0
101025,19520621,    3,    0
101025,19520622,    6,    0
101025,19520623,    5,    0
101025,19520624,    3,    0
101025,19520625,    3,    0
101025,19520626,    5,    0
101025,19520627,    2,    0
101025,19520628,    3,    0
101025,19520629,    6,    0
101025,19520630,    4,    0
101025,19520701,    6,    0
101025,19520702,    6,    0
101025,19520703,    4,    0
101025,19520704,    4,    0
101025,19520705,    5,    0
101025,19520706,    0,    0
101025,19520707,    4,    0
101025,19520708,    3,    0
101025,19520709,    4,    0
101025,19520710,    3,    0
101025,19520711,    3,    0
101025,19520712,    1,    0
101025,19520713,    4,    0
101025,19520714,    6,    0
101025,19520715,    3,    0
101025,19520716,    4,    0
101025,19520717,    4,    0
101025,19520718,    4,    0
101025,19520719,    3,    0
101025,19520720,    3,    0
101025,19520721,    4,    0
101025,19520722,    6,    0
101025,19520723,    5,    0
101025,19520724,    4,    0
101025,19520725,    2,    0
101025,19520726,    2,    0
101025,19520727,    6,    0
101025,19520728,    5,    0
101025,19520729,    6,    0
101025,19520730,    4,    0
101025,19520731,    3,    0
101025,19520801,    2,    0
101025,19520802,    4,    0
101025,19520803,    5,    0
101025,19520804,    5,    0
101025,19520805,    0,    0
101025,19520806,    1,    0
101025,19520807,    1,    0
101025,19520808,    2,    0
101025,19520809,    1,    0
101025,19520810,    3,    0
101025,19520811,    3,    0
101025,19520812,    1,    0
101025,19520813,    1,    0
101025,19520814,    1,    0
101025,19520815,    2,    0
101025,19520816,    3,    0
101025,19520817,    5,    0
101025,19520818,    1,    0
101025,19520819,    2,    0
101025,19520820,    6,    0
101025,19520821,    4,    0
101025,19520822,    7,    0
101025,19520823,    5,    0
101025,19520824,    1,    0
101025,19520825,    0,    0
101025,19520826,    3,    0
101025,19520827,    7,    0
101025,19520828,    6,    0
101025,19520829,    4,    0
101025,19520830,    2,    0
101025,19520831,    0,    0
101025,19520901,    8,    0
101025,19520902,    5,    0
101025,19520903,    0,    0
101025,19520904,    1,    0
101025,19520905,    4,    0
101025,19520906,    4,    0
101025,19520907,    3,    0
101025,19520908,    4,    0
101025,19520909,    3,    0
101025,19520910,    3,    0
101025,19520911,    3,    0
101025,19520912,    6,    0
101025,19520913,    3,    0
101025,19520914,    1,    0
101025,19520915,    2,    0
101025,19520916,    5,    0
101025,19520917,    5,    0
101025,19520918,    4,    0
101025,19520919,    5,    0
101025,19520920,    7,    0
101025,19520921,    6,    0
101025,19520922,    1,    0
101025,19520923,    0,    0
101025,19520924,    1,    0
101025,19520925,    4,    0
101025,19520926,    5,    0
101025,19520927,    4,    0
101025,19520928,    6,    0
101025,19520929,    2,    0
101025,19520930,    5,    0
101025,19521001,    3,    0
101025,19521002,    3,    0
101025,19521003,    2,    0
101025,19521004,    4,    0
101025,19521005,    2,    0
101025,19521006,    3,    0
101025,19521007,    2,    0
101025,19521008,    4,    0
101025,19521009,    7,    0
101025,19521010,    3,    0
101025,19521011,    5,    0
101025,19521012,    2,    0
101025,19521013,    3,    0
101025,19521014,    3,    0
101025,19521015,    5,    0
101025,19521016,    7,    0
101025,19521017,    3,    0
101025,19521018,    7,    0
101025,19521019,    8,    0
101025,19521020,    7,    0
101025,19521021,    4,    0
101025,19521022,    3,    0
101025,19521023,    3,    0
101025,19521024,    3,    0
101025,19521025,    7,    0
101025,19521026,    4,    0
101025,19521027,    4,    0
101025,19521028,    2,    0
101025,19521029,    2,    0
101025,19521030,    3,    0
101025,19521031,    4,    0
101025,19521101,    5,    0
101025,19521102,    0,    0
101025,19521103,    4,    0
101025,19521104,    0,    0
101025,19521105,    3,    0
101025,19521106,    3,    0
101025,19521107,    5,    0
101025,19521108,    3,    0
101025,19521109,    3,    0
101025,19521110,    1,    0
101025,19521111,    1,    0
101025,19521112,    4,    0
101025,19521113,    7,    0
101025,19521114,    7,    0
101025,19521115,    7,    0
101025,19521116,    6,    0
101025,19521117,    3,    0
101025,19521118,    5,    0
101025,19521119,    0,    0
101025,19521120,    3,    0
101025,19521121,    6,    0
101025,19521122,    5,    0
101025,19521123,    6,    0
101025,19521124,    6,    0
101025,19521125,    7,    0
101025,19521126,    7,    0
101025,19521127,    5,    0
101025,19521128,    3,    0
101025,19521129,    4,    0
101025,19521130,    5,    0
101025,19521201,    6,    0
101025,19521202,    6,    0
101025,19521203,    5,    0
101025,19521204,    0,    0
101025,19521205,    0,    0
101025,19521206,    2,    0
101025,19521207,    1,    0
